Time	Price	Volume
20140804:10:00:07.157217	1633.85	607695
20140804:10:00:07.157908	1277.01	143809
20140804:10:00:07.161880	1055.72	121130
20140804:10:00:07.163833	1233.12	709446
20140804:10:00:07.164093	1107.37	671983
20140804:10:00:07.166180	984.92	175657
20140804:10:00:07.167428	1697.06	392503
20140804:10:00:07.168819	1318.93	129239
20140804:10:00:07.169277	1107.44	486011
20140804:10:00:07.172090	1565.07	557164
20140804:10:00:07.174938	1723.01	748707
20140804:10:00:07.176663	1071.85	117688
20140804:10:00:07.177786	1445.59	237068
20140804:10:00:07.179839	1306.77	128518
20140804:10:00:07.180297	1181.64	628816
20140804:10:00:07.181771	1260.67	553571
20140804:10:00:07.183773	990.58	81730
20140804:10:00:07.184392	1838.37	162699
20140804:10:00:07.187797	996.85	537060
20140804:10:00:07.189917	1398.26	678559
20140804:10:00:07.190013	1212.42	51477
20140804:10:00:07.193521	1715.36	191508
20140804:10:00:07.195305	1271.02	325620
20140804:10:00:07.199143	1538.77	235625
20140804:10:00:07.199951	1229.89	632915
20140804:10:00:07.201640	1329.87	4288
20140804:10:00:07.201748	1108.39	189037
20140804:10:00:07.203059	1022.35	14855
20140804:10:00:07.204005	1132.12	475714
20140804:10:00:07.204452	1062.58	19471
20140804:10:00:07.205364	1777.8	359236
20140804:10:00:07.210206	1093.18	291089
20140804:10:00:07.211794	1221.39	420572
20140804:10:00:07.212262	936.4	454135
20140804:10:00:07.212447	1264.77	66694
20140804:10:00:07.216020	1111.77	55976
20140804:10:00:07.216734	1016.4	708922
20140804:10:00:07.217444	1293.82	583803
20140804:10:00:07.217706	1016.99	60799
20140804:10:00:07.218169	942.29	603284
20140804:10:00:07.219228	1185.17	375728
20140804:10:00:07.220830	1413.5	163148
20140804:10:00:07.221640	1492.33	175083
20140804:10:00:07.222117	1574.24	749063
20140804:10:00:07.222753	971.89	336270
20140804:10:00:07.223186	1502.59	168836
20140804:10:00:07.225057	1416.37	393129
20140804:10:00:07.226416	1465.12	387430
20140804:10:00:07.226424	1104.1	704957
20140804:10:00:07.227458	1116.6	218649
20140804:10:00:07.227595	1933.81	291484
20140804:10:00:07.227790	1612.69	359293
20140804:10:00:07.228652	1258.65	592379
20140804:10:00:07.228663	1023.54	691064
20140804:10:00:07.229277	1620.69	439154
20140804:10:00:07.230113	1194.65	64170
20140804:10:00:07.232696	955.2	339655
20140804:10:00:07.234133	1066.41	245562
20140804:10:00:07.234950	1227.3	50802
20140804:10:00:07.235535	1160.78	486090
20140804:10:00:07.239863	1034.12	30095
20140804:10:00:07.239999	1382.84	223231
20140804:10:00:07.241303	1358.31	402994
20140804:10:00:07.247257	1475.96	614439
20140804:10:00:07.247420	1167.71	133575
20140804:10:00:07.248542	1260.14	386136
20140804:10:00:07.248594	1379.94	159809
20140804:10:00:07.249512	1431.47	717832
20140804:10:00:07.250564	1319.34	592702
20140804:10:00:07.250941	1271	667317
20140804:10:00:07.252031	970.58	58502
20140804:10:00:07.252417	1263.63	552752
20140804:10:00:07.253193	956.7	342243
20140804:10:00:07.255763	1906.74	498582
20140804:10:00:07.256882	1152.73	84341
20140804:10:00:07.257175	1405.39	681718
20140804:10:00:07.258273	1526.58	354631
20140804:10:00:07.258678	899.9	168825
20140804:10:00:07.263465	1032.35	472061
20140804:10:00:07.263666	1357.86	552006
20140804:10:00:07.264263	1207.18	381371
20140804:10:00:07.264838	1401.95	366085
20140804:10:00:07.266719	1632.09	616280
20140804:10:00:07.268432	1298.31	54454
20140804:10:00:07.269578	1673.23	275365
20140804:10:00:07.271496	1164.79	500684
20140804:10:00:07.272293	1708.56	337932
20140804:10:00:07.272987	1675.71	461667
20140804:10:00:07.275755	1227.96	109628
20140804:10:00:07.277428	1163.39	608371
20140804:10:00:07.283936	1043.75	534399
20140804:10:00:07.284255	1422.52	58762
20140804:10:00:07.284732	1208.95	353875
20140804:10:00:07.285281	1017.82	5540
20140804:10:00:07.287514	1913.22	106086
20140804:10:00:07.288033	1626.72	562247
20140804:10:00:07.291347	1045.7	217374
20140804:10:00:07.291927	1531.71	146099
20140804:10:00:07.292865	1277.75	533699
20140804:10:00:07.292914	1593.7	257988
20140804:10:00:07.294620	1926.24	149898
20140804:10:00:07.294620	1249.17	190605
20140804:10:00:07.294980	1713.68	570824
20140804:10:00:07.297104	1250.84	525147
20140804:10:00:07.302301	1308.27	236360
20140804:10:00:07.305157	1273.38	53217
20140804:10:00:07.305167	1566.14	379228
20140804:10:00:07.306165	1392.48	620778
20140804:10:00:07.306187	1252.45	533821
20140804:10:00:07.306845	1348.32	136692
20140804:10:00:07.307797	870.33	730867
20140804:10:00:07.310387	1204.79	97704
20140804:10:00:07.311241	1104.5	530579
20140804:10:00:07.313609	1277.07	223755
20140804:10:00:07.315508	1163.93	365181
20140804:10:00:07.317841	1175.61	473262
20140804:10:00:07.321577	1857.67	581689
20140804:10:00:07.321689	1866.13	317801
20140804:10:00:07.321856	1093.01	403671
20140804:10:00:07.321973	1210.14	295287
20140804:10:00:07.322195	1468.62	269154
20140804:10:00:07.322370	1293.86	345152
20140804:10:00:07.323009	892.65	299328
20140804:10:00:07.324009	1144.36	219869
20140804:10:00:07.324774	2076.71	200951
20140804:10:00:07.328194	1260.62	620283
20140804:10:00:07.329445	1287.82	226264
20140804:10:00:07.332595	1367.38	401480
20140804:10:00:07.333247	1368.22	334059
20140804:10:00:07.334011	1188.35	370487
20140804:10:00:07.335933	1423.5	310842
20140804:10:00:07.337538	1762.17	30088
20140804:10:00:07.337810	819.54	22604
20140804:10:00:07.341560	1391.98	232001
20140804:10:00:07.342025	1791.49	385459
20140804:10:00:07.343801	1187.18	554560
20140804:10:00:07.344261	1321.45	379820
20140804:10:00:07.345038	1571.77	672939
20140804:10:00:07.345980	1566.43	654589
20140804:10:00:07.346624	1165.34	75296
20140804:10:00:07.350526	1452.87	56561
20140804:10:00:07.350765	1837.28	351556
20140804:10:00:07.352506	1450.68	447882
20140804:10:00:07.352648	1086.35	277070
20140804:10:00:07.353608	933.41	295658
20140804:10:00:07.353933	1003.43	293316
20140804:10:00:07.354245	1115	193159
20140804:10:00:07.354806	1409.37	466866
20140804:10:00:07.355356	1660.97	251589
20140804:10:00:07.357765	1461.04	458836
20140804:10:00:07.358211	1356.11	573119
20140804:10:00:07.359724	1117.5	426277
20140804:10:00:07.359897	1107.22	491750
20140804:10:00:07.362998	1762.61	9222
20140804:10:00:07.365239	1666.94	671044
20140804:10:00:07.365377	1217.95	683530
20140804:10:00:07.366274	1444.25	531401
20140804:10:00:07.366503	1691.37	257833
20140804:10:00:07.369035	1699.26	42542
20140804:10:00:07.374708	1071.33	700728
20140804:10:00:07.375168	1827.09	60490
20140804:10:00:07.375299	1209.27	434005
20140804:10:00:07.377865	1261.11	643803
20140804:10:00:07.378687	1343.12	295728
20140804:10:00:07.380572	1212.42	731913
20140804:10:00:07.382416	1205.18	548563
20140804:10:00:07.384752	1401.33	593335
20140804:10:00:07.384853	1628	445323
20140804:10:00:07.386673	1531.64	597728
20140804:10:00:07.386832	1698.13	320628
20140804:10:00:07.389878	1110.58	494328
20140804:10:00:07.391018	1235.77	746498
20140804:10:00:07.391822	1589.9	216240
20140804:10:00:07.392135	1392.08	678381
20140804:10:00:07.392396	1161.5	7178
20140804:10:00:07.393797	1827.45	177478
20140804:10:00:07.393836	1658.69	552080
20140804:10:00:07.394099	1488.29	609551
20140804:10:00:07.394638	1244.43	520138
20140804:10:00:07.395904	1230.54	112853
20140804:10:00:07.396335	1190.47	403269
20140804:10:00:07.397232	1417.64	155158
20140804:10:00:07.401425	1128.99	644310
20140804:10:00:07.402171	985.52	241844
20140804:10:00:07.405610	1819.96	321914
20140804:10:00:07.408836	1119.13	416413
20140804:10:00:07.408925	916.51	378635
20140804:10:00:07.411296	1148	377933
20140804:10:00:07.411888	1109.11	401851
20140804:10:00:07.412976	1449.8	707506
20140804:10:00:07.416453	1490.59	341230
20140804:10:00:07.416767	1073.59	708110
20140804:10:00:07.417172	1546.68	324596
20140804:10:00:07.418134	1330.78	400478
20140804:10:00:07.419163	1552.14	10614
20140804:10:00:07.422287	1365.95	534462
20140804:10:00:07.422609	1414.53	674940
20140804:10:00:07.422831	1292.9	476282
20140804:10:00:07.425860	1318.74	325054
20140804:10:00:07.427462	1173.62	302825
20140804:10:00:07.431250	1853.72	437034
20140804:10:00:07.432424	1464.62	289064
20140804:10:00:07.433838	1155.68	45654
20140804:10:00:07.434731	1726.51	732854
20140804:10:00:07.434762	1310.93	273887
20140804:10:00:07.439075	1093.02	526235
20140804:10:00:07.440051	1080.85	81743
20140804:10:00:07.441337	1131.86	54576
20140804:10:00:07.441459	1127.96	524321
20140804:10:00:07.444980	1320.47	547538
20140804:10:00:07.445600	987.55	489026
20140804:10:00:07.447129	1416.12	329423
20140804:10:00:07.448359	1171	623048
20140804:10:00:07.449804	1336.57	394600
20140804:10:00:07.453496	1183.73	321007
20140804:10:00:07.455956	1030.76	233813
20140804:10:00:07.456400	1366.31	496640
20140804:10:00:07.458863	1529.64	532379
20140804:10:00:07.459511	1681.04	742368
20140804:10:00:07.459697	1939.84	3356
20140804:10:00:07.461013	1310.33	513833
20140804:10:00:07.461334	1340.21	116081
20140804:10:00:07.462247	1054.36	346532
20140804:10:00:07.467777	1623.28	339245
20140804:10:00:07.467777	1096.79	524864
20140804:10:00:07.469535	1453.5	518382
20140804:10:00:07.471550	894.42	196990
20140804:10:00:07.479599	1110.77	626868
20140804:10:00:07.483085	1204.18	98069
20140804:10:00:07.483275	1031.73	135991
20140804:10:00:07.483318	1294.44	373576
20140804:10:00:07.492098	1289.62	1083
20140804:10:00:07.492592	1693	747719
20140804:10:00:07.492885	1046.2	148593
20140804:10:00:07.493608	1061.49	203465
20140804:10:00:07.495131	1362.11	366417
20140804:10:00:07.500992	913.11	532496
20140804:10:00:07.502598	1060.38	559859
20140804:10:00:07.504097	1625.51	139925
20140804:10:00:07.504163	1176.59	711817
20140804:10:00:07.504546	1437.87	638725
20140804:10:00:07.504779	1509.69	213367
20140804:10:00:07.506908	1360.55	156637
20140804:10:00:07.508978	1521.1	667831
20140804:10:00:07.509860	1098.56	261794
20140804:10:00:07.512503	1280.61	145119
20140804:10:00:07.513328	880.71	613715
20140804:10:00:07.513648	1757.91	41060
20140804:10:00:07.515759	1694.05	273854
20140804:10:00:07.515904	1169.88	523384
20140804:10:00:07.517475	1364.09	12614
20140804:10:00:07.523535	1249.29	321922
20140804:10:00:07.525912	1017.1	410934
20140804:10:00:07.526211	963.43	268888
20140804:10:00:07.528864	1223.24	660188
20140804:10:00:07.529569	1851.62	584905
20140804:10:00:07.530271	869.76	184945
20140804:10:00:07.530470	1469.45	432575
20140804:10:00:07.531173	1182.61	230439
20140804:10:00:07.531305	1358.5	70787
20140804:10:00:07.531647	1414.02	31946
20140804:10:00:07.531847	1118.55	651032
20140804:10:00:07.534719	1127.5	513456
20140804:10:00:07.536208	1111.62	25669
20140804:10:00:07.536362	1310.1	502190
20140804:10:00:07.537219	1454.15	739171
20140804:10:00:07.538579	1399.47	43785
20140804:10:00:07.539120	1256.15	276524
20140804:10:00:07.539606	1435.86	145229
20140804:10:00:07.539673	1909.95	315692
20140804:10:00:07.540008	1527.99	100533
20140804:10:00:07.540078	1194.68	518809
20140804:10:00:07.544304	1365.55	36586
20140804:10:00:07.544978	1294.67	732174
20140804:10:00:07.547180	1623.75	233619
20140804:10:00:07.547754	1101.3	324297
20140804:10:00:07.547850	1194.49	417023
20140804:10:00:07.547852	1207.83	151452
20140804:10:00:07.550051	1397.43	233311
20140804:10:00:07.554577	1105.3	539789
20140804:10:00:07.556065	1863.41	302517
20140804:10:00:07.556382	1475.34	662192
20140804:10:00:07.556858	1389.99	722716
20140804:10:00:07.563505	1617.25	551243
20140804:10:00:07.564416	1300.6	592491
20140804:10:00:07.566170	1017.69	13202
20140804:10:00:07.567982	1284.38	656884
20140804:10:00:07.571149	1347.37	446256
20140804:10:00:07.571394	1193.16	198376
20140804:10:00:07.571463	982.6	219793
20140804:10:00:07.572025	1503.93	595907
20140804:10:00:07.572343	1303.65	744348
20140804:10:00:07.574001	1072.77	176266
20140804:10:00:07.574059	1015.06	723941
20140804:10:00:07.576649	1075.02	609064
20140804:10:00:07.579290	1249.46	448872
20140804:10:00:07.580588	1109.33	162282
20140804:10:00:07.582955	1632.1	685383
20140804:10:00:07.585394	870.27	343418
20140804:10:00:07.585948	1514.22	351045
20140804:10:00:07.585962	1251.23	156159
20140804:10:00:07.587149	1425.32	409933
20140804:10:00:07.589188	1124.18	574342
20140804:10:00:07.590581	1111.95	730019
20140804:10:00:07.592474	984.03	294129
20140804:10:00:07.592662	1515.83	682737
20140804:10:00:07.593408	1624.49	475991
20140804:10:00:07.596512	1488.89	144576
20140804:10:00:07.597455	1079.2	15124
20140804:10:00:07.597719	1548.12	223299
20140804:10:00:07.597841	1750.75	642332
20140804:10:00:07.600108	1292.88	56860
20140804:10:00:07.600582	1723.9	340621
20140804:10:00:07.601329	1577.8	411695
20140804:10:00:07.601882	1544.21	232480
20140804:10:00:07.603713	931.22	390803
20140804:10:00:07.609567	1232.08	462014
20140804:10:00:07.609628	1238.62	516338
20140804:10:00:07.610920	975.32	597621
20140804:10:00:07.611315	996.36	4315
20140804:10:00:07.613095	1113.71	714619
20140804:10:00:07.618508	1169.56	723122
20140804:10:00:07.618956	1489.84	327282
20140804:10:00:07.622459	1028.85	126085
20140804:10:00:07.623630	1162.02	183608
20140804:10:00:07.624517	1171.08	447513
20140804:10:00:07.626241	1303.78	110039
20140804:10:00:07.628407	1194.08	718701
20140804:10:00:07.636745	1170.65	605672
20140804:10:00:07.637255	1040.07	415298
20140804:10:00:07.639807	1333.62	416224
20140804:10:00:07.639967	1299.58	74931
20140804:10:00:07.642718	970.51	164493
20140804:10:00:07.647897	1067.39	380314
20140804:10:00:07.653044	958.69	588523
20140804:10:00:07.653269	1151.1	144853
20140804:10:00:07.653526	1356.96	334097
20140804:10:00:07.655012	1569.7	93271
20140804:10:00:07.655245	1210.36	88428
20140804:10:00:07.655291	1112.49	670256
20140804:10:00:07.655881	1126.75	165755
20140804:10:00:07.657560	1544.73	32860
20140804:10:00:07.659573	1266.48	451296
20140804:10:00:07.661297	1237.52	198476
20140804:10:00:07.662832	1183.81	74041
20140804:10:00:07.663781	1575.3	507376
20140804:10:00:07.664916	1481.35	14947
20140804:10:00:07.665615	1524.48	385180
20140804:10:00:07.665759	1831.45	35156
20140804:10:00:07.666313	1124.3	564708
20140804:10:00:07.666322	1056.99	12831
20140804:10:00:07.666970	1110.78	46415
20140804:10:00:07.669125	1246.36	622051
20140804:10:00:07.669521	1293.66	565127
20140804:10:00:07.669863	1555.24	448799
20140804:10:00:07.673260	1152.41	501856
20140804:10:00:07.673768	1149.25	482664
20140804:10:00:07.673781	1710.61	355684
20140804:10:00:07.676310	1391.07	340885
20140804:10:00:07.679810	1199.32	593703
20140804:10:00:07.680473	1026.39	599366
20140804:10:00:07.680773	1686.57	8390
20140804:10:00:07.682219	1263.37	154451
20140804:10:00:07.682989	1188.09	556106
20140804:10:00:07.686673	1004.86	415552
20140804:10:00:07.688622	1152.83	180366
20140804:10:00:07.688668	1371.39	220180
20140804:10:00:07.688741	1427.3	477610
20140804:10:00:07.692040	902.59	735776
20140804:10:00:07.693411	1092.74	586345
20140804:10:00:07.693548	1325.91	134559
20140804:10:00:07.693880	1404.77	508257
20140804:10:00:07.693882	1191.3	17672
20140804:10:00:07.694634	1440.49	373458
20140804:10:00:07.694932	1842.07	624691
20140804:10:00:07.695723	1340.09	53575
20140804:10:00:07.698711	1205.51	565398
20140804:10:00:07.701307	1364	461207
20140804:10:00:07.702082	1218.65	210055
20140804:10:00:07.703196	1301.23	714750
20140804:10:00:07.705922	954.3	554371
20140804:10:00:07.706294	1320.24	367227
20140804:10:00:07.708360	1046.07	535046
20140804:10:00:07.708511	1106.28	595247
20140804:10:00:07.708891	1074.94	488040
20140804:10:00:07.714552	1201.24	683919
20140804:10:00:07.714968	1122.9	229762
20140804:10:00:07.715328	1253.3	551358
20140804:10:00:07.717189	1607.13	305096
20140804:10:00:07.717358	1025.67	148919
20140804:10:00:07.719782	1088.3	473434
20140804:10:00:07.720405	1270.71	360415
20140804:10:00:07.721820	1492.05	216820
20140804:10:00:07.725318	1275.59	618834
20140804:10:00:07.725854	1239	628246
20140804:10:00:07.726701	1723.74	14096
20140804:10:00:07.727281	1880.52	94311
20140804:10:00:07.727769	1366.58	273596
20140804:10:00:07.728955	1674.25	12202
20140804:10:00:07.731152	1184.42	513848
20140804:10:00:07.738550	1215.16	222
20140804:10:00:07.740610	1226.45	247408
20140804:10:00:07.741268	934.02	186937
20140804:10:00:07.741339	1921.9	108771
20140804:10:00:07.743819	1345.77	587997
20140804:10:00:07.744914	1517.42	461265
20140804:10:00:07.745459	1436.03	321986
20140804:10:00:07.745595	1556.82	692925
20140804:10:00:07.747577	1008.51	194807
20140804:10:00:07.747910	1339.33	151627
20140804:10:00:07.751358	1213.15	634467
20140804:10:00:07.752389	1304.11	521926
20140804:10:00:07.753048	1297.85	265354
20140804:10:00:07.753251	925.46	197256
20140804:10:00:07.753647	1363.33	182822
20140804:10:00:07.755152	1098.64	38633
20140804:10:00:07.756724	1849.21	502751
20140804:10:00:07.759047	1372.72	24707
20140804:10:00:07.762645	1167.88	67721
20140804:10:00:07.763209	1123.11	58203
20140804:10:00:07.769398	1120.86	288304
20140804:10:00:07.770068	1352.58	402891
20140804:10:00:07.770679	1357.49	719733
20140804:10:00:07.771379	1154.38	577481
20140804:10:00:07.773027	2127.45	635335
20140804:10:00:07.773484	1371.25	324194
20140804:10:00:07.776666	946.22	167647
20140804:10:00:07.777139	1358.72	582149
20140804:10:00:07.777572	1122.99	710264
20140804:10:00:07.778568	1290.24	277036
20140804:10:00:07.781041	1042.27	289685
20140804:10:00:07.782950	1204.98	743384
20140804:10:00:07.783817	1729.3	688307
20140804:10:00:07.783826	1092.93	716775
20140804:10:00:07.783948	1264.2	155462
20140804:10:00:07.785434	1339.59	25567
20140804:10:00:07.786117	1512.81	136251
20140804:10:00:07.786461	1506.03	338286
20140804:10:00:07.788786	1231.94	4207
20140804:10:00:07.790887	2040.13	692004
20140804:10:00:07.791129	1773.4	114141
20140804:10:00:07.792693	1501.63	193514
20140804:10:00:07.794735	962.02	742532
20140804:10:00:07.797583	977.02	221040
20140804:10:00:07.801406	1406.04	391354
20140804:10:00:07.802733	1365.81	256785
20140804:10:00:07.803616	1527.09	428644
20140804:10:00:07.803688	1540.3	22420
20140804:10:00:07.807363	1333.74	523326
20140804:10:00:07.807896	1120.58	283662
20140804:10:00:07.809644	900.91	569061
20140804:10:00:07.811467	1452.57	743579
20140804:10:00:07.811609	1110.8	10435
20140804:10:00:07.812423	1433.24	489422
20140804:10:00:07.814188	1158.53	406024
20140804:10:00:07.814342	1456.76	27054
20140804:10:00:07.814477	1501.95	727962
20140804:10:00:07.815578	1179.11	728406
20140804:10:00:07.816472	1034.1	522056
20140804:10:00:07.817197	1258.39	394102
20140804:10:00:07.817391	1370.06	378776
20140804:10:00:07.817464	1252.66	16468
20140804:10:00:07.820281	1341.79	556962
20140804:10:00:07.820975	1230.66	50598
20140804:10:00:07.821425	1359.68	62036
20140804:10:00:07.822116	1083.62	396507
20140804:10:00:07.822597	1520.07	655374
20140804:10:00:07.822632	1627.77	245100
